Source,Target,Class,Key,Value,type
10152,chromium,Soil,Soil,,RELATES_TO
10152,chromium,Water,Water,,RELATES_TO
10152,mercury,Water,Water,,RELATES_TO
10152,zinc,Water,Water,,RELATES_TO
10152,barium,Water,Water,,RELATES_TO
10152,copper,Water,Water,,RELATES_TO
10152,lead,Water,Water,,RELATES_TO
10152,trichloroethene,Water,Water,,RELATES_TO
10154,"1,1,1-trichloroethane",Soil,Soil,,RELATES_TO
10154,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10154,dichloromethane,Soil,Soil,,RELATES_TO
10154,dichloromethane,Water,Water,,RELATES_TO
10154,"1,1-dichloroethane",Soil,Soil,,RELATES_TO
10154,"1,1-dichloroethane",Water,Water,,RELATES_TO
10154,trichloroethene,Soil,Soil,,RELATES_TO
10154,trichloroethene,Water,Water,,RELATES_TO
10154,benzene,Soil,Soil,,RELATES_TO
10154,benzene,Water,Water,,RELATES_TO
10154,p-dioxane,Water,Water,,RELATES_TO
10154,"1,1,2-trichloroethane",Water,Water,,RELATES_TO
10154,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10154,carbon tetrachloride,Water,Water,,RELATES_TO
10154,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10154,"1,1-dichloroethene",Water,Water,,RELATES_TO
10154,"1,2-dichloroethane",Water,Water,,RELATES_TO
10154,chloroform,Water,Water,,RELATES_TO
10154,tetrachloroethene,Water,Water,,RELATES_TO
10154,vinyl chloride,Water,Water,,RELATES_TO
10157,chrysene,Water,Water,,RELATES_TO
10157,"2,4,6-trichlorophenol",Water,Water,,RELATES_TO
10157,methyl ethyl ketone,Water,Water,,RELATES_TO
10157,toluene,Water,Water,,RELATES_TO
10157,phenanthrene,Water,Water,,RELATES_TO
10157,dieldrin,Water,Water,,RELATES_TO
10157,anthracene,Water,Water,,RELATES_TO
10157,ethylbenzene,Water,Water,,RELATES_TO
10157,benzene,Water,Water,,RELATES_TO
10157,benzo(a)pyrene,Water,Water,,RELATES_TO
10157,acenaphthene,Water,Water,,RELATES_TO
10157,2-chlorophenol,Water,Water,,RELATES_TO
10157,"2,4-dinitrophenol",Water,Water,,RELATES_TO
10157,cresols,Water,Water,,RELATES_TO
10157,naphthalene,Water,Water,,RELATES_TO
10157,xylenes,Water,Water,,RELATES_TO
10157,pentachlorophenol,Water,Water,,RELATES_TO
10157,fluoranthene,Water,Water,,RELATES_TO
10157,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10157,"2,3,4,6-tetrachlorophenol",Water,Water,,RELATES_TO
10157,methyl isobutyl ketone,Water,Water,,RELATES_TO
10157,arsenic,Water,Water,,RELATES_TO
10157,benzo(a)anthracene,Water,Water,,RELATES_TO
10157,fluorene,Water,Water,,RELATES_TO
10157,phenol,Water,Water,,RELATES_TO
10157,acetone,Water,Water,,RELATES_TO
10162,tetrachloroethene,Soil,Soil,,RELATES_TO
10162,tetrachloroethene,Water,Water,,RELATES_TO
10162,vinyl chloride,Soil,Soil,,RELATES_TO
10162,vinyl chloride,Water,Water,,RELATES_TO
10162,trichloroethene,Soil,Soil,,RELATES_TO
10162,trichloroethene,Water,Water,,RELATES_TO
10162,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10162,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10162,methyl isobutyl ketone,Water,Water,,RELATES_TO
10162,"trans-1,2-dichloroethene",Water,Water,,RELATES_TO
10162,chloroethane,Water,Water,,RELATES_TO
10162,"1,1-dichloroethene",Water,Water,,RELATES_TO
10162,naphthalene,Water,Water,,RELATES_TO
10162,ethylbenzene,Water,Water,,RELATES_TO
10162,"1,1-dichloroethane",Water,Water,,RELATES_TO
10162,toluene,Water,Water,,RELATES_TO
10162,xylenes,Water,Water,,RELATES_TO
10162,benzene,Water,Water,,RELATES_TO
10165,cadmium,Soil,Soil,,RELATES_TO
10165,antimony,Soil,Soil,,RELATES_TO
10165,lead,Water,Water,,RELATES_TO
10167,arsenic,Soil,Soil,,RELATES_TO
10167,arsenic,Water,Water,,RELATES_TO
10167,barium,Soil,Soil,,RELATES_TO
10167,barium,Water,Water,,RELATES_TO
10167,lead,Soil,Soil,,RELATES_TO
10167,pcbs,Soil,Soil,,RELATES_TO
10167,"1,3-dinitrobenzene",Water,Water,,RELATES_TO
10167,cyanides (soluble salts and complexes) n.o.s.,Water,Water,,RELATES_TO
10167,"2,4-dinitrotoluene",Water,Water,,RELATES_TO
10167,trichloroethene,Water,Water,,RELATES_TO
10167,vinyl chloride,Water,Water,,RELATES_TO
10170,cadmium,Soil,Soil,,RELATES_TO
10170,mercury,Soil,Soil,,RELATES_TO
10170,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10170,chrysene,Soil,Soil,,RELATES_TO
10170,barium,Soil,Soil,,RELATES_TO
10170,copper,Soil,Soil,,RELATES_TO
10170,tetrachloroethene,Soil,Soil,,RELATES_TO
10170,chlorobenzene,Soil,Soil,,RELATES_TO
10170,chlordane,Soil,Soil,,RELATES_TO
10170,nickel,Soil,Soil,,RELATES_TO
10170,"cis-1,2-dichloroethene",Soil,Soil,,RELATES_TO
10170,dieldrin,Soil,Soil,,RELATES_TO
10170,benzo(a)pyrene,Soil,Soil,,RELATES_TO
10170,heptachlor,Soil,Soil,,RELATES_TO
10170,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10170,lead,Soil,Soil,,RELATES_TO
10170,lead,Water,Water,,RELATES_TO
10170,ddd,Soil,Soil,,RELATES_TO
10170,trichloroethene,Soil,Soil,,RELATES_TO
10170,pcbs,Soil,Soil,,RELATES_TO
10170,ddt,Soil,Soil,,RELATES_TO
10170,"indeno(1,2,3-cd)pyrene",Soil,Soil,,RELATES_TO
10170,arsenic,Soil,Soil,,RELATES_TO
10170,benzo(a)anthracene,Soil,Soil,,RELATES_TO
10170,dde,Soil,Soil,,RELATES_TO
10170,ethylbenzene,Water,Water,,RELATES_TO
10170,naphthalene,Water,Water,,RELATES_TO
10170,zine,Water,Water,,RELATES_TO
10170,toluene,Water,Water,,RELATES_TO
10170,benzene,Water,Water,,RELATES_TO
10172,tetrachloroethene,Soil,Soil,,RELATES_TO
10172,tetrachloroethene,Water,Water,,RELATES_TO
10172,trichloroethene,Water,Water,,RELATES_TO
10172,vinyl chloride,Water,Water,,RELATES_TO
10172,"cis-1,2-dichloroethene",Water,Water,,RELATES_TO
10179,carbon disulfide,Soil,Soil,,RELATES_TO
10179,mercury,Soil,Soil,,RELATES_TO
10179,"dibenzo(a,h)anthracene",Soil,Soil,,RELATES_TO
10179,toluene,Soil,Soil,,RELATES_TO
10179,chrysene,Soil,Soil,,RELATES_TO
10179,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10179,methyl ethyl ketone,Soil,Soil,,RELATES_TO
10179,nickel,Soil,Soil,,RELATES_TO
10179,"1,1,1-trichloroethane",Soil,Soil,,RELATES_TO
10179,phenanthrene,Soil,Soil,,RELATES_TO
10179,anthracene,Soil,Soil,,RELATES_TO
10179,ethylbenzene,Soil,Soil,,RELATES_TO
10179,cyanides (soluble salts and complexes) n.o.s.,Soil,Soil,,RELATES_TO
10179,acenaphthene,Soil,Soil,,RELATES_TO
10179,silver,Soil,Soil,,RELATES_TO
10179,di-n-octyl phthalate,Soil,Soil,,RELATES_TO
10179,fluorene,Soil,Soil,,RELATES_TO
10179,benzene,Soil,Soil,,RELATES_TO
10179,barium,Soil,Soil,,RELATES_TO
10179,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10179,acenaphthylene,Soil,Soil,,RELATES_TO
10179,tetrachloroethene,Soil,Soil,,RELATES_TO
10179,lead,Soil,Soil,,RELATES_TO
10179,lead,Water,Water,,RELATES_TO
10179,chromium,Soil,Soil,,RELATES_TO
10179,fluoranthene,Soil,Soil,,RELATES_TO
10179,bis(2-ethylhexyl) phthalate,Soil,Soil,,RELATES_TO
10179,trichloroethene,Soil,Soil,,RELATES_TO
10179,antimony,Soil,Soil,,RELATES_TO
10179,pyrene,Soil,Soil,,RELATES_TO
10179,selenium,Soil,Soil,,RELATES_TO
10179,acetone,Soil,Soil,,RELATES_TO
10179,cadmium,Soil,Soil,,RELATES_TO
10179,"indeno(1,2,3-cd)pyrene",Soil,Soil,,RELATES_TO
10179,naphthalene,Soil,Soil,,RELATES_TO
10179,xylenes,Soil,Soil,,RELATES_TO
10179,benzo(a)anthracene,Soil,Soil,,RELATES_TO
10179,dichloromethane,Soil,Soil,,RELATES_TO
10179,benzo(a)pyrene,Soil,Soil,,RELATES_TO
10179,styrene,Soil,Soil,,RELATES_TO
10179,benzo(ghi)perylene,Soil,Soil,,RELATES_TO
10179,zine,Water,Water,,RELATES_TO
10180,mercury,Soil,Soil,,RELATES_TO
10180,mercury,Water,Water,,RELATES_TO
10180,"1,2-dichlorobenzene",Soil,Soil,,RELATES_TO
10180,"1,2-dichlorobenzene",Water,Water,,RELATES_TO
10180,beryllium,Soil,Soil,,RELATES_TO
10180,beryllium,Water,Water,,RELATES_TO
10180,chrysene,Soil,Soil,,RELATES_TO
10180,chloroform,Soil,Soil,,RELATES_TO
10180,chloroform,Water,Water,,RELATES_TO
10180,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10180,methyl ethyl ketone,Soil,Soil,,RELATES_TO
10180,methyl ethyl ketone,Water,Water,,RELATES_TO
10180,toluene,Soil,Soil,,RELATES_TO
10180,toluene,Water,Water,,RELATES_TO
10180,nickel,Soil,Soil,,RELATES_TO
10180,nickel,Water,Water,,RELATES_TO
10180,4-chloro-3-methylphenol,Soil,Soil,,RELATES_TO
10180,4-chloro-3-methylphenol,Water,Water,,RELATES_TO
10180,phenanthrene,Soil,Soil,,RELATES_TO
10180,m-dichlorobenzene,Soil,Soil,,RELATES_TO
10180,m-dichlorobenzene,Water,Water,,RELATES_TO
10180,"1,1,1-trichloroethane",Soil,Soil,,RELATES_TO
10180,"1,1,1-trichloroethane",Water,Water,,RELATES_TO
10180,dieldrin,Soil,Soil,,RELATES_TO
10180,dieldrin,Water,Water,,RELATES_TO
10180,aldrin,Soil,Soil,,RELATES_TO
10180,aldrin,Water,Water,,RELATES_TO
10180,bis(2-ethylhexyl) phthalate,Soil,Soil,,RELATES_TO
10180,bis(2-ethylhexyl) phthalate,Water,Water,,RELATES_TO
10180,p-dichlorobenzene,Soil,Soil,,RELATES_TO
10180,p-dichlorobenzene,Water,Water,,RELATES_TO
10180,anthracene,Soil,Soil,,RELATES_TO
10180,ethylbenzene,Soil,Soil,,RELATES_TO
10180,ethylbenzene,Water,Water,,RELATES_TO
10180,di-n-octyl phthalate,Soil,Soil,,RELATES_TO
10180,di-n-octyl phthalate,Water,Water,,RELATES_TO
10180,silver,Soil,Soil,,RELATES_TO
10180,silver,Water,Water,,RELATES_TO
10180,xylenes,Soil,Soil,,RELATES_TO
10180,xylenes,Water,Water,,RELATES_TO
10180,benzene,Soil,Soil,,RELATES_TO
10180,benzene,Water,Water,,RELATES_TO
10180,pyrene,Soil,Soil,,RELATES_TO
10180,pyrene,Water,Water,,RELATES_TO
10180,acenaphthene,Soil,Soil,,RELATES_TO
10180,arsenic,Soil,Soil,,RELATES_TO
10180,arsenic,Water,Water,,RELATES_TO
10180,fluorene,Soil,Soil,,RELATES_TO
10180,acetone,Soil,Soil,,RELATES_TO
10180,acetone,Water,Water,,RELATES_TO
10180,barium,Soil,Soil,,RELATES_TO
10180,barium,Water,Water,,RELATES_TO
10180,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10180,ddd,Soil,Soil,,RELATES_TO
10180,ddd,Water,Water,,RELATES_TO
10180,"indeno(1,2,3-cd)pyrene",Soil,Soil,,RELATES_TO
10180,cadmium,Soil,Soil,,RELATES_TO
10180,cadmium,Water,Water,,RELATES_TO
10180,acenaphthylene,Soil,Soil,,RELATES_TO
10180,diethyl phthalate,Soil,Soil,,RELATES_TO
10180,diethyl phthalate,Water,Water,,RELATES_TO
10180,tetrachloroethene,Soil,Soil,,RELATES_TO
10180,tetrachloroethene,Water,Water,,RELATES_TO
10180,naphthalene,Soil,Soil,,RELATES_TO
10180,naphthalene,Water,Water,,RELATES_TO
10180,thallium,Soil,Soil,,RELATES_TO
10180,thallium,Water,Water,,RELATES_TO
10180,lead,Soil,Soil,,RELATES_TO
10180,chlorobenzene,Soil,Soil,,RELATES_TO
10180,chlorobenzene,Water,Water,,RELATES_TO
10180,chromium,Soil,Soil,,RELATES_TO
10180,chromium,Water,Water,,RELATES_TO
10180,fluoranthene,Soil,Soil,,RELATES_TO
10180,selenium,Soil,Soil,,RELATES_TO
10180,selenium,Water,Water,,RELATES_TO
10180,benzoic acid,Soil,Soil,,RELATES_TO
10180,benzoic acid,Water,Water,,RELATES_TO
10180,benzo(a)anthracene,Soil,Soil,,RELATES_TO
10180,dichloromethane,Soil,Soil,,RELATES_TO
10180,dichloromethane,Water,Water,,RELATES_TO
10180,"2,2-oxybis(1-chloropropane)",Soil,Soil,,RELATES_TO
10180,"2,2-oxybis(1-chloropropane)",Water,Water,,RELATES_TO
10180,benzo(a)pyrene,Soil,Soil,,RELATES_TO
10180,styrene,Soil,Soil,,RELATES_TO
10180,styrene,Water,Water,,RELATES_TO
10180,carbon disulfide,Soil,Soil,,RELATES_TO
10180,carbon disulfide,Water,Water,,RELATES_TO
10180,copper,Soil,Soil,,RELATES_TO
10180,copper,Water,Water,,RELATES_TO
10180,n-nitrosodiphenylamine,Soil,Soil,,RELATES_TO
10180,n-nitrosodiphenylamine,Water,Water,,RELATES_TO
10180,benzo(ghi)perylene,Soil,Soil,,RELATES_TO
10180,trichlorofluoromethane,Water,Water,,RELATES_TO
10180,"1,2-dichloropropane",Water,Water,,RELATES_TO
10180,carbon tetrachloride,Water,Water,,RELATES_TO
10180,"1,2-dichloroethane",Water,Water,,RELATES_TO
10180,"2,4,6-trichlorophenol",Water,Water,,RELATES_TO
10180,methyl bromide,Water,Water,,RELATES_TO
10180,o-cresol,Water,Water,,RELATES_TO
10180,o-nitrophenol,Water,Water,,RELATES_TO
10180,"1,1-dichloroethene",Water,Water,,RELATES_TO
10180,dibutyl phthalate,Water,Water,,RELATES_TO
10180,"2,4-dichlorophenol",Water,Water,,RELATES_TO
10180,"2,4,5-trichlorophenol",Water,Water,,RELATES_TO
10180,"1,1-dichloroethane",Water,Water,,RELATES_TO
10180,heptachlor epoxide,Water,Water,,RELATES_TO
10180,methyl chloride,Water,Water,,RELATES_TO
10180,vinyl chloride,Water,Water,,RELATES_TO
10180,p-nitrophenol,Water,Water,,RELATES_TO
10180,2-chlorophenol,Water,Water,,RELATES_TO
10180,butyl benzyl phthalate,Water,Water,,RELATES_TO
10180,p-cresol,Water,Water,,RELATES_TO
10180,"2,4-dinitrophenol",Water,Water,,RELATES_TO
10180,chloroethane,Water,Water,,RELATES_TO
10180,delta-benzenehexachloride,Water,Water,,RELATES_TO
10180,pentachlorophenol,Water,Water,,RELATES_TO
10180,trichloroethene,Water,Water,,RELATES_TO
10180,vinyl acetate,Water,Water,,RELATES_TO
10180,antimony,Water,Water,,RELATES_TO
10180,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10180,hydrazobenzene,Water,Water,,RELATES_TO
10180,lindane,Water,Water,,RELATES_TO
10180,zinc,Water,Water,,RELATES_TO
10180,methyl isobutyl ketone,Water,Water,,RELATES_TO
10180,phenol,Water,Water,,RELATES_TO
10180,sodium (elemental),Water,Water,,RELATES_TO
10180,"1,3-dichloropropane",Water,Water,,RELATES_TO
10180,dde,Water,Water,,RELATES_TO
10188,endrin aldehyde,Soil,Soil,,RELATES_TO
10188,beta-benzenehexachloride,Soil,Soil,,RELATES_TO
10188,beta-benzenehexachloride,Water,Water,,RELATES_TO
10188,endrin,Soil,Soil,,RELATES_TO
10188,endrin,Water,Water,,RELATES_TO
10188,dieldrin,Soil,Soil,,RELATES_TO
10188,endosulfan sulfate,Soil,Soil,,RELATES_TO
10188,endosulfan sulfate,Water,Water,,RELATES_TO
10188,heptachlor,Soil,Soil,,RELATES_TO
10188,heptachlor,Water,Water,,RELATES_TO
10188,ddd,Soil,Soil,,RELATES_TO
10188,aldrin,Soil,Soil,,RELATES_TO
10188,aldrin,Water,Water,,RELATES_TO
10188,alpha-benzenehexachloride,Soil,Soil,,RELATES_TO
10188,alpha-benzenehexachloride,Water,Water,,RELATES_TO
10188,delta-benzenehexachloride,Soil,Soil,,RELATES_TO
10188,delta-benzenehexachloride,Water,Water,,RELATES_TO
10188,lindane,Soil,Soil,,RELATES_TO
10188,lindane,Water,Water,,RELATES_TO
10188,endosulfan (alpha),Soil,Soil,,RELATES_TO
10188,endosulfan (alpha),Water,Water,,RELATES_TO
10188,ddt,Soil,Soil,,RELATES_TO
10188,ddt,Water,Water,,RELATES_TO
10188,chlordane,Soil,Soil,,RELATES_TO
10188,dde,Soil,Soil,,RELATES_TO
10188,methyl parathion,Soil,Soil,,RELATES_TO
10188,naphthalene,Water,Water,,RELATES_TO
10188,carbon tetrachloride,Water,Water,,RELATES_TO
10188,"1,2-dichloropropane",Water,Water,,RELATES_TO
10188,"1,2,3-trichloropropane",Water,Water,,RELATES_TO
10188,chloroform,Water,Water,,RELATES_TO
10188,"1,2-dichloroethane",Water,Water,,RELATES_TO
10188,toxaphene,Water,Water,,RELATES_TO
10191,mercury,Soil,Soil,,RELATES_TO
10191,chrysene,Soil,Soil,,RELATES_TO
10191,chrysene,Water,Water,,RELATES_TO
10191,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10191,benzo(b)fluoranthene,Water,Water,,RELATES_TO
10191,phenanthrene,Soil,Soil,,RELATES_TO
10191,phenanthrene,Water,Water,,RELATES_TO
10191,lead,Soil,Soil,,RELATES_TO
10191,acenaphthene,Soil,Soil,,RELATES_TO
10191,acenaphthene,Water,Water,,RELATES_TO
10191,benzo(ghi)perylene,Soil,Soil,,RELATES_TO
10191,dioxin,Soil,Soil,,RELATES_TO
10191,fluorene,Soil,Soil,,RELATES_TO
10191,benzene,Soil,Soil,,RELATES_TO
10191,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10191,acenaphthylene,Soil,Soil,,RELATES_TO
10191,pentachlorophenol,Soil,Soil,,RELATES_TO
10191,pentachlorophenol,Water,Water,,RELATES_TO
10191,fluoranthene,Soil,Soil,,RELATES_TO
10191,bis(2-ethylhexyl) phthalate,Soil,Soil,,RELATES_TO
10191,naphthalene,Soil,Soil,,RELATES_TO
10191,naphthalene,Water,Water,,RELATES_TO
10191,arsenic,Soil,Soil,,RELATES_TO
10191,benzo(a)anthracene,Soil,Soil,,RELATES_TO
10191,dichloromethane,Soil,Soil,,RELATES_TO
10191,benzo(a)pyrene,Soil,Soil,,RELATES_TO
10191,anthracene,Soil,Soil,,RELATES_TO
10191,anthracene,Water,Water,,RELATES_TO
10191,pyrene,Water,Water,,RELATES_TO
10191,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10192,beta-benzenehexachloride,Soil,Soil,,RELATES_TO
10192,endrin,Soil,Soil,,RELATES_TO
10192,endosulfan (alpha),Soil,Soil,,RELATES_TO
10192,heptachlor,Soil,Soil,,RELATES_TO
10192,dieldrin,Soil,Soil,,RELATES_TO
10192,endosulfan-ll,Soil,Soil,,RELATES_TO
10192,lindane,Soil,Soil,,RELATES_TO
10192,lindane,Water,Water,,RELATES_TO
10192,aldrin,Soil,Soil,,RELATES_TO
10192,benzenehexachloride,Soil,Soil,,RELATES_TO
10192,ddd,Soil,Soil,,RELATES_TO
10192,ddt,Soil,Soil,,RELATES_TO
10192,chlordane,Soil,Soil,,RELATES_TO
10192,heptachlor epoxide,Soil,Soil,,RELATES_TO
10192,dde,Soil,Soil,,RELATES_TO
10192,toxaphene,Water,Water,,RELATES_TO
10192,"2,4-dichlorophenoxyacetic acid, salts and esters",Water,Water,,RELATES_TO
10192,nitrophenols,Water,Water,,RELATES_TO
10196,heptachlor,Soil,Soil,,RELATES_TO
10196,heptachlor,Water,Water,,RELATES_TO
10196,dieldrin,Soil,Soil,,RELATES_TO
10196,dieldrin,Water,Water,,RELATES_TO
10196,arsenic,Soil,Soil,,RELATES_TO
10196,arsenic,Water,Water,,RELATES_TO
10196,ddd,Soil,Soil,,RELATES_TO
10196,ddd,Water,Water,,RELATES_TO
10196,aldrin,Soil,Soil,,RELATES_TO
10196,aldrin,Water,Water,,RELATES_TO
10196,alpha-benzenehexachloride,Soil,Soil,,RELATES_TO
10196,alpha-benzenehexachloride,Water,Water,,RELATES_TO
10196,chlordane,Soil,Soil,,RELATES_TO
10196,chlordane,Water,Water,,RELATES_TO
10196,lead,Soil,Soil,,RELATES_TO
10196,lead,Water,Water,,RELATES_TO
10196,dde,Soil,Soil,,RELATES_TO
10196,dde,Water,Water,,RELATES_TO
10196,ddt,Soil,Soil,,RELATES_TO
10196,ddt,Water,Water,,RELATES_TO
10196,beta-benzenehexachloride,Water,Water,,RELATES_TO
10196,lindane,Water,Water,,RELATES_TO
10196,copper,Water,Water,,RELATES_TO
10196,toxaphene,Water,Water,,RELATES_TO
10196,zinc,Water,Water,,RELATES_TO
10196,delta-benzenehexachloride,Water,Water,,RELATES_TO
10198,lead,Soil,Soil,,RELATES_TO
10198,lead,Water,Water,,RELATES_TO
10198,mercury,Soil,Soil,,RELATES_TO
10198,mercury,Water,Water,,RELATES_TO
10198,sodium hydroxide,Soil,Soil,,RELATES_TO
10198,arsenic,Soil,Soil,,RELATES_TO
10198,arsenic,Water,Water,,RELATES_TO
10198,diazinon,Soil,Soil,,RELATES_TO
10198,asbestos,Soil,Soil,,RELATES_TO
10198,carbaryl,Soil,Soil,,RELATES_TO
10198,nickel,Soil,Soil,,RELATES_TO
10198,nickel,Water,Water,,RELATES_TO
10198,sulfuric acid,Soil,Soil,,RELATES_TO
10198,potassium hydroxide,Soil,Soil,,RELATES_TO
10198,chromium,Soil,Soil,,RELATES_TO
10198,chromium,Water,Water,,RELATES_TO
10198,zinc,Water,Water,,RELATES_TO
10200,hexachlorodibenzo-p-dioxins,Soil,Soil,,RELATES_TO
10200,dioxin,Soil,Soil,,RELATES_TO
10200,bis(2-ethylhexyl) phthalate,Soil,Soil,,RELATES_TO
10200,pentachlorodibenzofurans,Soil,Soil,,RELATES_TO
10200,hexachlorodibenzofurans,Soil,Soil,,RELATES_TO
10200,pentachlorodibenzo-p-dioxins,Soil,Soil,,RELATES_TO
10200,pentachlorophenol,Water,Water,,RELATES_TO
10202,chrysene,Soil,Soil,,RELATES_TO
10202,chrysene,Water,Water,,RELATES_TO
10202,copper,Soil,Soil,,RELATES_TO
10202,copper,Water,Water,,RELATES_TO
10202,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10202,benzo(b)fluoranthene,Water,Water,,RELATES_TO
10202,"indeno(1,2,3-cd)pyrene",Soil,Soil,,RELATES_TO
10202,"indeno(1,2,3-cd)pyrene",Water,Water,,RELATES_TO
10202,o-cresol,Soil,Soil,,RELATES_TO
10202,o-cresol,Water,Water,,RELATES_TO
10202,phenanthrene,Soil,Soil,,RELATES_TO
10202,phenanthrene,Water,Water,,RELATES_TO
10202,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10202,benzo(k)fluoranthene,Water,Water,,RELATES_TO
10202,hexachlorobenzene,Soil,Soil,,RELATES_TO
10202,anthracene,Soil,Soil,,RELATES_TO
10202,anthracene,Water,Water,,RELATES_TO
10202,creosote,Soil,Soil,,RELATES_TO
10202,creosote,Water,Water,,RELATES_TO
10202,benzo(ghi)perylene,Soil,Soil,,RELATES_TO
10202,p-nitrophenol,Soil,Soil,,RELATES_TO
10202,p-nitrophenol,Water,Water,,RELATES_TO
10202,fluorene,Soil,Soil,,RELATES_TO
10202,fluorene,Water,Water,,RELATES_TO
10202,p-cresol,Soil,Soil,,RELATES_TO
10202,p-cresol,Water,Water,,RELATES_TO
10202,acenaphthylene,Soil,Soil,,RELATES_TO
10202,acenaphthylene,Water,Water,,RELATES_TO
10202,naphthalene,Soil,Soil,,RELATES_TO
10202,naphthalene,Water,Water,,RELATES_TO
10202,chromium,Soil,Soil,,RELATES_TO
10202,chromium,Water,Water,,RELATES_TO
10202,fluoranthene,Soil,Soil,,RELATES_TO
10202,fluoranthene,Water,Water,,RELATES_TO
10202,pentachlorophenol,Soil,Soil,,RELATES_TO
10202,pentachlorophenol,Water,Water,,RELATES_TO
10202,"2,4-dimethylphenol",Soil,Soil,,RELATES_TO
10202,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10202,benzidine,Soil,Soil,,RELATES_TO
10202,arsenic,Soil,Soil,,RELATES_TO
10202,arsenic,Water,Water,,RELATES_TO
10202,benzo(a)anthracene,Soil,Soil,,RELATES_TO
10202,benzo(a)anthracene,Water,Water,,RELATES_TO
10202,phenol,Soil,Soil,,RELATES_TO
10202,phenol,Water,Water,,RELATES_TO
10202,butyl benzyl phthalate,Water,Water,,RELATES_TO
10202,bis(2-ethylhexyl) phthalate,Water,Water,,RELATES_TO
10202,benzo(a)pyrene,Water,Water,,RELATES_TO
10202,pyrene,Water,Water,,RELATES_TO
10204,lead,Soil,Soil,,RELATES_TO
10204,lead,Water,Water,,RELATES_TO
10204,zinc,Water,Water,,RELATES_TO
10205,benzofj]fluoranthene,Soil,Soil,,RELATES_TO
10205,pyrene,Soil,Soil,,RELATES_TO
10205,phenanthrene,Soil,Soil,,RELATES_TO
10205,phenanthrene,Water,Water,,RELATES_TO
10205,fluorene,Soil,Soil,,RELATES_TO
10205,fluorene,Water,Water,,RELATES_TO
10205,benzo(b)fluoranthene,Soil,Soil,,RELATES_TO
10205,arsenic,Soil,Soil,,RELATES_TO
10205,benzo(a)anthracene,Soil,Soil,,RELATES_TO
10205,benzo(k)fluoranthene,Soil,Soil,,RELATES_TO
10205,chrysene,Soil,Soil,,RELATES_TO
10205,anthracene,Soil,Soil,,RELATES_TO
10205,anthracene,Water,Water,,RELATES_TO
10205,pentachlorophenol,Soil,Soil,,RELATES_TO
10205,pentachlorophenol,Water,Water,,RELATES_TO
10205,naphthalene,Soil,Soil,,RELATES_TO
10205,fluoranthene,Soil,Soil,,RELATES_TO
10205,acenaphthene,Soil,Soil,,RELATES_TO
10205,acenaphthene,Water,Water,,RELATES_TO
10205,xylenes,Water,Water,,RELATES_TO
10205,o-cresol,Water,Water,,RELATES_TO
10205,p-cresol,Water,Water,,RELATES_TO
10205,benzene,Water,Water,,RELATES_TO
10205,m-cresol,Water,Water,,RELATES_TO
10205,toluene,Water,Water,,RELATES_TO
10205,phenol,Water,Water,,RELATES_TO
10205,acenaphthylene,Water,Water,,RELATES_TO
10205,"2,4-dimethylphenol",Water,Water,,RELATES_TO
10206,carbon disulfide,Soil,Soil,,RELATES_TO
10206,dieldrin,Soil,Soil,,RELATES_TO
10206,endosulfan sulfate,Soil,Soil,,RELATES_TO
