"","Census.tract.2010.ID","County.Name","State.Territory","Percent.Black.or.African.American.alone","Percent.American.Indian...Alaska.Native","Percent.Asian","Percent.Native.Hawaiian.or.Pacific","Percent.two.or.more.races","Percent.White","Percent.Hispanic.or.Latino","Percent.other.races","Percent.age.under.10","Percent.age.10.to.64","Percent.age.over.64","Total.threshold.criteria.exceeded","Total.categories.exceeded","Identified.as.disadvantaged.without.considering.neighbors","Identified.as.disadvantaged.based.on.neighbors.and.relaxed.low.income.threshold.only","Identified.as.disadvantaged.due.to.tribal.overlap","Identified.as.disadvantaged","Percentage.of.tract.that.is.disadvantaged.by.area","Share.of.neighbors.that.are.identified.as.disadvantaged","Total.population","Adjusted.percent.of.individuals.below.200..Federal.Poverty.Line..percentile.","Adjusted.percent.of.individuals.below.200..Federal.Poverty.Line","Is.low.income.","Income.data.has.been.estimated.based.on.geographic.neighbor.income","Greater.than.or.equal.to.the.90th.percentile.for.PM2.5.exposure.and.is.low.income.","PM2.5.in.the.air..percentile.","PM2.5.in.the.air","Greater.than.or.equal.to.the.90th.percentile.for.diesel.particulate.matter.and.is.low.income.","Diesel.particulate.matter.exposure..percentile.","Diesel.particulate.matter.exposure","Greater.than.or.equal.to.the.90th.percentile.for.traffic.proximity.and.is.low.income.","Traffic.proximity.and.volume..percentile.","Traffic.proximity.and.volume","Greater.than.or.equal.to.the.90th.percentile.for.DOT.transit.barriers.and.is.low.income.","DOT.Travel.Barriers.Score..percentile.","Greater.than.or.equal.to.the.90th.percentile.for.proximity.to.hazardous.waste.facilities.and.is.low.income.","Proximity.to.hazardous.waste.sites..percentile.","Proximity.to.hazardous.waste.sites","Greater.than.or.equal.to.the.90th.percentile.for.asthma.and.is.low.income.","Current.asthma.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Current.asthma.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.diabetes.and.is.low.income.","Diagnosed.diabetes.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Diagnosed.diabetes.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.heart.disease.and.is.low.income.","Coronary.heart.disease.among.adults.aged.greater.than.or.equal.to.18.years..percentile.","Coronary.heart.disease.among.adults.aged.greater.than.or.equal.to.18.years","Greater.than.or.equal.to.the.90th.percentile.for.low.life.expectancy.and.is.low.income.","Low.life.expectancy..percentile.","Life.expectancy..years.","Greater.than.or.equal.to.the.90th.percentile.for.low.median.household.income.as.a.percent.of.area.median.income.and.has.low.HS.attainment.","Low.median.household.income.as.a.percent.of.area.median.income..percentile.","Median.household.income.as.a.percent.of.area.median.income","Greater.than.or.equal.to.the.90th.percentile.for.households.in.linguistic.isolation.and.has.low.HS.attainment.","Linguistic.isolation..percent...percentile.","Linguistic.isolation..percent.","Greater.than.or.equal.to.the.90th.percentile.for.unemployment.and.has.low.HS.attainment.","Unemployment..percent...percentile.","Unemployment..percent.","Greater.than.or.equal.to.the.90th.percentile.for.households.at.or.below.100..federal.poverty.level.and.has.low.HS.attainment.","Percent.of.individuals.below.200..Federal.Poverty.Line..percentile.","Percent.of.individuals.below.200..Federal.Poverty.Line","Percent.of.individuals...100..Federal.Poverty.Line..percentile.","Percent.of.individuals...100..Federal.Poverty.Line","Percent.individuals.age.25.or.over.with.less.than.high.school.degree..percentile.","Percent.individuals.age.25.or.over.with.less.than.high.school.degree","Percent.of.residents.who.are.not.currently.enrolled.in.higher.ed","Unemployment..percent..in.2009..island.areas..and.2010..states.and.PR.","Percentage.households.below.100..of.federal.poverty.line.in.2009..island.areas..and.2010..states.and.PR.","Greater.than.or.equal.to.the.90th.percentile.for.unemployment.and.has.low.HS.education.in.2009..island.areas..","Greater.than.or.equal.to.the.90th.percentile.for.households.at.or.below.100..federal.poverty.level.and.has.low.HS.education.in.2009..island.areas..","Greater.than.or.equal.to.the.90th.percentile.for.low.median.household.income.as.a.percent.of.area.median.income.and.has.low.HS.education.in.2009..island.areas.."
"57",13015960901,"Bartow County","Georgia",0.03,0,0,0,0.03,0.86,0.06,0.03,0.12,0.76,0.11,1,1,"True","False","","True",100,0,3081,0.71,0.35,"True","False","False",71,9.31,"False",44,0.22,"False",44,228.31,"True",94,"False",48,0.7,"False",49,960,"False",51,1050,"False",47,580,"False",NA,NA,"False",59,85,"False",48,1,"False",19,2,"False",67,40,37,8,58,11,94,0,22,"False","False","False"
"58",13015960902,"Bartow County","Georgia",0.07,0,0,0,0,0.83,0.06,0,0.12,0.74,0.12,0,0,"False","False","","False",0,40,7004,0.33,0.14,"False","False","False",72,9.33,"False",41,0.2,"False",24,75.84,"False",62,"False",53,0.95,"False",35,910,"False",39,960,"False",35,520,"False",32,80.2,"False",45,97,"False",12,0,"False",72,7,"False",32,21,42,9,44,8,92,7,3,"False","False","False"
"59",13015961000,"Bartow County","Georgia",0.06,0,0,0,0.01,0.85,0.05,0.02,0.08,0.78,0.13,0,0,"False","False","","False",0,25,8230,0.51,0.23,"False","False","False",70,9.25,"False",34,0.17,"False",12,25.26,"False",93,"False",17,0.09,"False",43,940,"False",35,930,"False",35,520,"False",78,75.3,"False",40,102,"False",12,0,"False",20,2,"False",45,28,38,9,75,17,95,5,3,"False","False","False"
"60",13017960100,"Ben Hill County","Georgia",0.09,0,0,0,0,0.87,0.03,0,0.14,0.67,0.17,1,1,"True","False","","True",100,75,2832,0.73,0.36,"True","False","False",33,7.98,"False",11,0.09,"False",5,5.93,"False",86,"False",28,0.19,"False",54,980,"False",75,1290,"False",79,770,"True",95,71.5,"False",75,71,"False",61,2,"False",62,5,"False",66,39,72,19,75,17,96,3,18,"False","False","False"
"61",13017960200,"Ben Hill County","Georgia",0.2,0,0,0,0.02,0.76,0,0,0.13,0.72,0.13,0,0,"False","True","","True",100,100,1555,0.59,0.27,"False","False","False",34,8.02,"False",8,0.07,"False",1,0.73,"False",24,"False",15,0.08,"False",54,980,"False",74,1270,"False",74,730,"False",87,73.59,"False",52,91,"False",12,0,"False",74,7,"False",53,32,74,20,61,12,95,6,14,"False","False","False"
"62",13017960300,"Ben Hill County","Georgia",0.33,0,0.03,0,0.01,0.55,0.07,0.01,0.06,0.77,0.16,2,2,"True","False","","True",100,80,3348,0.79,0.41,"True","False","False",35,8.04,"False",19,0.11,"False",37,169.02,"False",50,"False",32,0.23,"False",70,1040,"False",77,1310,"False",66,680,"True",94,71.59,"False",80,65,"False",26,0,"False",33,3,"False",73,44,71,18,78,18,96,13,33,"False","False","False"
"63",13017960400,"Ben Hill County","Georgia",0.52,0,0,0,0.01,0.31,0.15,0.06,0.15,0.73,0.11,7,3,"True","True","","True",100,100,4220,0.99,0.77,"True","False","False",35,8.05,"False",23,0.13,"False",43,220.12,"False",80,"False",44,0.57,"True",91,1190,"True",95,1830,"True",91,900,"True",91,72.7,"True",96,40,"False",50,1,"False",82,8,"True",98,79,96,42,81,20,98,20,29,"False","False","False"
"64",13017960500,"Ben Hill County","Georgia",0.45,0,0,0,0,0.52,0,0,0.07,0.7,0.22,5,3,"True","False","","True",100,80,5078,0.83,0.44,"True","False","False",35,8.05,"False",19,0.11,"False",49,285.25,"False",81,"False",43,0.54,"False",75,1060,"True",94,1750,"True",93,940,"False",64,77,"True",94,45,"False",12,0,"False",49,4,"True",80,49,92,35,61,12,94,12,26,"False","False","False"
"65",13019970100,"Berrien County","Georgia",0.26,0,0,0,0,0.7,0.02,0.02,0.11,0.64,0.24,1,1,"True","False","","True",100,50,1634,0.83,0.45,"True","False","False",34,8.02,"False",9,0.08,"False",16,38.13,"False",88,"False",9,0.05,"False",73,1050,"False",88,1520,"True",90,880,"False",NA,NA,"False",78,68,"False",12,0,"False",54,5,"False",78,48,83,25,72,16,97,4,14,"False","False","False"
"66",13019970200,"Berrien County","Georgia",0.05,0,0,0,0,0.87,0.11,0.03,0.14,0.71,0.13,1,1,"True","False","","True",100,50,4524,0.86,0.47,"True","False","False",35,8.07,"False",9,0.08,"False",12,24.86,"True",91,"False",14,0.08,"False",73,1050,"False",78,1330,"False",85,830,"False",69,76.5,"False",80,66,"False",56,2,"False",4,1,"False",82,51,86,27,86,23,96,2,29,"False","False","False"
"67",13019970300,"Berrien County","Georgia",0.06,0,0,0,0.01,0.89,0,0,0.09,0.68,0.21,0,0,"False","True","","True",100,100,2654,0.66,0.31,"True","False","False",36,8.08,"False",10,0.08,"False",NA,NA,"False",59,"False",34,0.27,"False",52,969,"False",70,1230,"False",80,780,"False",83,74.5,"False",74,72,"False",12,0,"False",88,10,"False",64,38,52,12,68,14,93,12,17,"False","False","False"
"68",13019970400,"Berrien County","Georgia",0.18,0.02,0,0,0.02,0.75,0.03,0,0.17,0.63,0.19,6,3,"True","False","","True",100,80,3303,0.89,0.52,"True","False","False",34,8.01,"False",7,0.07,"False",NA,NA,"False",81,"False",48,0.69,"False",85,1120,"True",90,1600,"True",95,969,"True",93,72.2,"True",91,52,"False",12,0,"False",81,8,"True",87,56,93,35,88,25,95,10,21,"False","False","False"
"69",13019970500,"Berrien County","Georgia",0.11,0,0.05,0,0.01,0.8,0.01,0,0.14,0.64,0.2,1,1,"True","False","","True",100,60,3526,0.79,0.4,"True","False","False",34,8.02,"False",9,0.08,"False",NA,NA,"True",95,"False",37,0.35,"False",63,1010,"False",75,1290,"False",82,800,"False",74,75.9,"False",68,77,"False",62,2,"False",8,1,"False",69,41,60,14,83,21,99,8,24,"False","False","False"
"70",13019970600,"Berrien County","Georgia",0.1,0,0,0,0.02,0.8,0.06,0.03,0.13,0.75,0.1,1,1,"True","False","","True",100,42,3511,0.72,0.35,"True","False","False",34,8.03,"False",11,0.09,"False",2,0.97,"False",70,"False",15,0.08,"False",68,1030,"False",71,1240,"False",75,740,"False",81,74.8,"False",76,70,"False",26,0,"False",74,7,"False",67,40,84,26,78,18,95,3,23,"False","False","False"
"71",13021010100,"Bibb County","Georgia",0.95,0,0,0,0,0.02,0.02,0.01,0.21,0.6,0.17,10,5,"True","False","","True",100,0,1570,0.96,0.63,"True","False","False",62,8.97,"False",79,0.42,"True",95,3069.05,"False",43,"False",47,0.66,"True",96,1310,"True",99,2790,"True",99,1240,"True",99,63.6,"True",96,41,"False",12,0,"True",99,25,"True",95,69,99,57,85,23,93,15,55,"False","False","False"
"72",13021010200,"Bibb County","Georgia",0.35,0,0,0,0,0.64,0,0,0.07,0.72,0.19,0,0,"False","False","","False",0,57,1838,0.72,0.35,"True","False","False",62,8.97,"False",81,0.43,"False",82,1104.75,"False",6,"False",46,0.62,"False",43,940,"False",65,1170,"False",59,640,"False",74,75.9,"False",73,73,"False",12,0,"False",93,13,"False",66,39,59,14,38,7,95,0,25,"False","False","False"
"73",13021010300,"Bibb County","Georgia",0.89,0.03,0,0,0,0.06,0,0,0.12,0.76,0.11,9,5,"True","False","","True",100,80,1140,0.92,0.55,"True","False","False",62,8.98,"False",83,0.45,"True",91,2084.78,"False",72,"False",63,1.52,"True",96,1310,"True",99,2350,"True",96,1010,"False",NA,NA,"True",90,53,"False",12,0,"True",97,18,"True",94,67,98,50,89,26,88,23,38,"False","False","False"
"74",13021010400,"Bibb County","Georgia",0.91,0,0,0,0.03,0.04,0,0,0.1,0.69,0.2,11,5,"True","True","","True",100,100,1894,0.94,0.6,"True","False","False",62,8.97,"False",79,0.42,"False",86,1442.78,"True",95,"False",47,0.66,"True",96,1320,"True",99,2740,"True",99,1190,"True",99,67.59,"True",91,52,"False",12,0,"True",96,16,"True",94,67,96,44,94,32,92,7,46,"False","False","False"
"75",13021010500,"Bibb County","Georgia",0.42,0,0.07,0,0.02,0.44,0.03,0,0.04,0.9,0.04,3,1,"True","False","","True",100,100,2852,0.02,0,"False","False","False",61,8.96,"False",79,0.42,"False",85,1303.9,"False",75,"False",71,2.2,"False",98,1410,"False",20,810,"False",6,330,"False",84,74.4,"True",99,28,"False",58,2,"True",90,11,"True",97,75,99,64,86,23,17,3,70,"False","False","False"
"76",13021010800,"Bibb County","Georgia",0.17,0,0.04,0,0.03,0.71,0.02,0,0.07,0.81,0.1,0,0,"False","False","","False",0,66,1392,0.47,0.21,"False","False","False",61,8.95,"False",78,0.41,"False",91,2114.24,"False",6,"False",48,0.71,"False",43,940,"False",22,830,"False",19,440,"False",NA,NA,"False",75,71,"False",40,0,"False",46,4,"False",75,45,82,24,47,9,75,1,32,"False","False","False"
"77",13021011000,"Bibb County","Georgia",0.56,0,0,0,0.05,0.36,0,0,0.15,0.67,0.16,1,1,"True","False","","True",100,50,4301,0.89,0.52,"True","False","False",61,8.95,"False",65,0.32,"False",83,1136.42,"False",15,"False",32,0.24,"False",82,1100,"False",88,1530,"False",79,770,"True",93,72.09,"False",88,56,"False",12,0,"False",0,0,"False",89,59,89,31,78,19,92,9,26,"False","False","False"
"78",13021011100,"Bibb County","Georgia",0.93,0,0,0,0,0.03,0.01,0,0.25,0.59,0.14,8,4,"True","True","","True",100,100,1888,0.99,0.85,"True","False","False",60,8.91,"False",61,0.3,"False",66,550.45,"False",86,"False",29,0.2,"True",99,1490,"True",99,2920,"True",99,1280,"True",96,70.9,"True",98,33,"False",34,0,"False",81,8,"True",99,91,99,67,90,27,93,21,48,"False","False","False"
"79",13021011500,"Bibb County","Georgia",0.97,0,0,0,0,0.01,0,0,0.19,0.65,0.15,11,5,"True","True","","True",100,100,1309,0.99,0.83,"True","False","False",61,8.94,"False",75,0.38,"False",69,624.97,"False",67,"False",46,0.62,"True",98,1440,"True",99,2980,"True",99,1330,"True",98,68.59,"True",98,31,"False",12,0,"True",99,26,"True",99,84,99,57,96,36,99,27,41,"False","False","False"
"80",13021011701,"Bibb County","Georgia",0.8,0,0,0,0.01,0.16,0.01,0,0.19,0.7,0.1,4,3,"True","True","","True",100,100,2472,0.89,0.52,"True","False","False",60,8.91,"False",50,0.24,"False",42,213.25,"False",84,"False",24,0.15,"True",92,1210,"True",94,1800,"False",71,710,"False",54,78.09,"False",71,75,"False",12,0,"False",70,6,"True",89,59,92,34,72,16,92,11,24,"False","False","False"
"81",13021011702,"Bibb County","Georgia",0.91,0,0,0,0.02,0.05,0,0,0.12,0.69,0.17,4,2,"True","True","","True",100,100,4443,0.89,0.51,"True","False","False",58,8.86,"False",51,0.25,"False",43,223.66,"False",86,"False",29,0.2,"True",92,1210,"True",98,2250,"True",94,950,"False",86,74,"False",69,77,"False",12,0,"False",75,7,"False",85,55,83,25,71,15,96,12,29,"False","False","False"
"82",13021011800,"Bibb County","Georgia",0.33,0,0.02,0,0.02,0.6,0.02,0,0.17,0.65,0.16,0,0,"False","False","","False",0,28,3589,0.4,0.17,"False","False","False",62,8.98,"False",69,0.34,"False",60,440.16,"False",20,"False",34,0.27,"False",27,880,"False",31,900,"False",39,540,"False",59,77.59,"False",13,143,"False",33,0,"False",0,0,"False",38,25,49,11,19,4,92,10,5,"False","False","False"
"83",13021011900,"Bibb County","Georgia",0.53,0,0.01,0,0,0.43,0.01,0,0.05,0.76,0.17,0,0,"False","False","","False",0,33,1979,0.6,0.28,"False","False","False",62,8.97,"False",77,0.4,"False",81,1030.53,"False",3,"False",38,0.38,"False",65,1019,"False",66,1180,"False",49,590,"False",71,76.2,"False",67,79,"False",44,1,"False",68,6,"False",58,34,72,18,71,15,93,8,24,"False","False","False"
"84",13021012000,"Bibb County","Georgia",0.16,0,0.02,0,0.05,0.72,0.02,0.01,0.1,0.67,0.22,0,0,"False","False","","False",0,28,4419,0.3,0.12,"False","False","False",62,8.98,"False",64,0.31,"False",77,877.93,"False",22,"False",28,0.18,"False",20,850,"False",47,1019,"False",57,630,"False",45,79,"False",12,145,"False",55,2,"False",3,1,"False",27,19,24,6,23,5,93,7,3,"False","False","False"
"85",13021012101,"Bibb County","Georgia",0.32,0,0.04,0,0.04,0.5,0.09,0,0.18,0.66,0.15,0,0,"False","False","","False",0,25,2765,0.5,0.22,"False","False","False",62,8.99,"False",53,0.26,"False",53,330.22,"False",62,"False",25,0.15,"False",73,1050,"False",64,1160,"False",64,670,"False",13,82.4,"False",19,131,"False",12,0,"False",34,3,"False",77,46,79,22,43,8,76,7,15,"False","False","False"
"86",13021012102,"Bibb County","Georgia",0.38,0,0.04,0,0.04,0.47,0.04,0,0.11,0.72,0.15,0,0,"False","False","","False",0,16,5230,0.52,0.23,"False","False","False",62,8.99,"False",55,0.26,"False",51,309.2,"False",45,"False",23,0.13,"False",37,919,"False",51,1050,"False",57,630,"False",55,78,"False",29,115,"False",48,1,"False",68,6,"False",51,31,59,14,44,8,92,3,13,"False","False","False"
"87",13021012200,"Bibb County","Georgia",0.59,0,0,0,0.03,0.35,0.01,0,0.17,0.73,0.09,3,3,"True","False","","True",100,40,2621,0.9,0.53,"True","False","False",62,8.99,"False",57,0.27,"False",54,344.83,"False",37,"False",30,0.21,"False",89,1160,"True",92,1670,"False",72,720,"False",89,73.3,"False",64,81,"False",12,0,"True",96,16,"False",90,60,82,24,55,11,92,7,18,"False","False","False"
"88",13021012300,"Bibb County","Georgia",0.77,0.01,0,0,0.03,0.15,0.01,0.01,0.14,0.65,0.19,8,4,"True","False","","True",100,71,2511,0.95,0.63,"True","False","False",62,8.98,"False",75,0.38,"False",58,400.11,"False",66,"False",40,0.42,"True",95,1280,"True",99,2350,"True",96,1019,"False",89,73.09,"True",93,47,"False",33,0,"True",98,21,"True",97,73,95,41,80,19,89,12,37,"False","False","False"
"89",13021012400,"Bibb County","Georgia",0.95,0,0,0,0.01,0.03,0,0,0.2,0.66,0.12,8,4,"True","False","","True",100,80,4634,0.96,0.63,"True","False","False",62,8.98,"False",60,0.29,"False",40,197.16,"True",90,"False",33,0.26,"True",97,1350,"True",99,2410,"True",96,1019,"False",88,73.4,"True",92,50,"False",12,0,"True",90,11,"True",94,68,97,49,83,22,95,10,24,"False","False","False"
"90",13021012500,"Bibb County","Georgia",0.88,0,0,0,0.02,0.04,0.01,0.03,0.09,0.67,0.22,7,3,"True","True","","True",100,100,2565,0.93,0.57,"True","False","False",62,8.98,"False",72,0.36,"False",68,583.8,"False",80,"False",36,0.31,"True",96,1320,"True",98,2250,"True",93,940,"True",95,71.3,"True",96,41,"False",12,0,"False",85,9,"True",92,64,95,40,92,30,93,4,47,"False","False","False"
"91",13021012600,"Bibb County","Georgia",0.85,0,0,0,0.01,0.1,0.02,0,0.13,0.75,0.11,5,4,"True","True","","True",100,100,4474,0.77,0.39,"True","False","False",61,8.96,"False",75,0.38,"False",79,961.57,"False",86,"False",36,0.31,"False",88,1150,"True",96,1889,"False",82,800,"True",95,71.5,"False",81,65,"False",12,0,"False",82,8,"False",77,47,85,27,70,15,91,10,23,"False","False","False"
"92",13021012700,"Bibb County","Georgia",0.83,0,0,0,0.02,0.03,0.1,0.06,0.24,0.63,0.12,11,5,"True","True","","True",100,100,1753,0.96,0.64,"True","False","False",61,8.94,"False",72,0.36,"False",88,1655.35,"False",68,"False",40,0.43,"True",97,1370,"True",99,2290,"True",94,950,"True",94,71.9,"True",99,29,"False",12,0,"True",97,19,"True",96,71,97,45,95,35,92,17,59,"False","False","False"
"93",13021012800,"Bibb County","Georgia",0.93,0,0,0,0.01,0.04,0,0,0.24,0.71,0.03,10,5,"True","True","","True",100,100,3253,0.97,0.65,"True","False","False",61,8.94,"False",66,0.33,"False",75,790.05,"False",76,"False",33,0.26,"True",98,1390,"True",98,2110,"True",92,910,"True",96,70.7,"True",95,43,"False",12,0,"True",94,14,"True",97,76,99,57,84,22,89,20,52,"False","False","False"
"94",13021012900,"Bibb County","Georgia",0.52,0,0,0,0.15,0.25,0.16,0.05,0.17,0.68,0.14,12,5,"True","True","","True",100,100,1456,0.93,0.57,"True","False","False",61,8.94,"False",65,0.32,"False",77,851.98,"False",48,"False",29,0.19,"False",89,1170,"True",96,1920,"True",93,940,"True",99,63.3,"True",90,53,"False",71,4,"True",99,28,"True",93,65,97,45,80,19,91,21,50,"False","False","False"
"95",13021013101,"Bibb County","Georgia",0.77,0,0,0,0.04,0.15,0.03,0.02,0.24,0.62,0.12,6,4,"True","False","","True",100,83,5008,0.93,0.57,"True","False","False",61,8.96,"False",67,0.33,"False",64,505.81,"False",83,"False",22,0.13,"True",95,1280,"True",93,1710,"False",72,720,"True",93,72,"False",75,71,"False",12,0,"False",48,4,"True",92,64,93,37,88,25,92,8,29,"False","False","False"
"96",13021013102,"Bibb County","Georgia",0.89,0,0,0,0,0.08,0,0,0.11,0.76,0.11,6,4,"True","True","","True",100,100,4259,0.84,0.46,"True","False","False",61,8.96,"False",67,0.33,"False",34,144.56,"True",92,"False",26,0.16,"True",93,1230,"True",94,1770,"False",78,760,"True",96,70.8,"False",73,73,"False",12,0,"False",84,9,"False",87,56,87,28,63,13,89,10,16,"False","False","False"
"97",13021013201,"Bibb County","Georgia",0.88,0,0,0,0,0.07,0.03,0,0.18,0.72,0.09,4,3,"True","False","","True",100,50,6496,0.87,0.48,"True","False","False",62,8.97,"False",57,0.28,"False",66,543.08,"False",50,"False",26,0.16,"True",94,1250,"False",89,1560,"False",59,640,"True",90,73,"False",68,77,"False",12,0,"False",76,7,"True",84,53,93,36,82,21,95,15,20,"False","False","False"
"98",13021013202,"Bibb County","Georgia",0.77,0,0.02,0,0.01,0.12,0.07,0.06,0.14,0.76,0.09,7,4,"True","False","","True",100,83,2038,0.9,0.52,"True","False","False",62,8.96,"False",65,0.32,"False",41,203.25,"False",87,"False",26,0.17,"True",96,1300,"True",95,1820,"False",79,770,"True",96,70.5,"False",86,59,"False",54,1,"True",90,11,"True",92,63,92,34,85,23,89,10,27,"False","False","False"
"99",13021013302,"Bibb County","Georgia",0.72,0,0,0,0.01,0.25,0,0,0.12,0.7,0.17,6,4,"True","True","","True",100,100,4181,0.94,0.58,"True","False","False",56,8.78,"False",31,0.16,"False",35,150.28,"True",90,"False",54,1.01,"False",88,1150,"True",97,1980,"True",90,890,"True",97,69.9,"False",67,78,"False",39,0,"True",92,12,"False",93,66,85,26,74,17,92,14,22,"False","False","False"
"100",13021013407,"Bibb County","Georgia",0.4,0,0.05,0,0.01,0.5,0.01,0,0.13,0.7,0.15,1,1,"True","False","","True",100,0,4823,0.72,0.35,"True","False","False",62,8.98,"False",62,0.3,"False",62,474.81,"False",62,"False",19,0.11,"False",54,980,"False",70,1230,"False",67,690,"False",30,80.4,"False",38,105,"False",58,2,"False",57,5,"False",73,44,81,23,43,8,91,5,8,"False","False","False"
"101",13021013408,"Bibb County","Georgia",0.15,0.01,0.06,0,0.01,0.72,0.02,0,0.11,0.73,0.15,0,0,"False","False","","False",0,25,4390,0.23,0.09,"False","False","False",62,8.99,"False",59,0.29,"False",34,140.76,"False",10,"False",16,0.09,"False",12,810,"False",33,910,"False",31,500,"False",24,81.09,"False",2,202,"False",35,0,"False",40,4,"False",19,15,27,6,12,3,94,1,0,"False","False","False"
"102",13021013409,"Bibb County","Georgia",0.38,0,0.07,0,0,0.44,0.08,0.04,0.16,0.68,0.15,0,0,"False","False","","False",0,0,4329,0.52,0.23,"False","False","False",62,8.97,"False",40,0.2,"False",56,366.61,"False",38,"False",14,0.07,"False",37,919,"False",43,990,"False",39,540,"False",73,76,"False",22,124,"False",75,5,"False",65,6,"False",55,33,29,7,43,8,90,6,11,"False","False","False"
"103",13021013410,"Bibb County","Georgia",0.12,0,0.03,0,0.01,0.81,0.01,0.01,0.06,0.62,0.31,0,0,"False","False","","False",0,27,5791,0.06,0,"False","False","False",62,8.99,"False",56,0.27,"False",45,244.79,"False",15,"False",17,0.09,"False",9,790,"False",51,1050,"False",66,680,"False",56,77.9,"False",2,205,"False",30,0,"False",22,2,"False",6,8,24,6,19,4,91,0,3,"False","False","False"
"104",13021013411,"Bibb County","Georgia",0.27,0,0.04,0,0.02,0.54,0.11,0.01,0.11,0.76,0.11,0,0,"False","False","","False",0,16,3997,0.15,0.05,"False","False","False",63,9,"False",51,0.25,"False",67,561.18,"False",21,"False",14,0.07,"False",24,869,"False",9,700,"False",7,350,"False",NA,NA,"False",8,162,"False",12,0,"False",4,1,"False",28,20,55,12,6,2,85,7,9,"False","False","False"
"105",13021013502,"Bibb County","Georgia",0.18,0,0,0,0,0.65,0.16,0.1,0.18,0.71,0.1,6,5,"True","False","","True",100,50,1652,0.9,0.53,"True","False","False",60,8.91,"False",39,0.2,"False",33,135.31,"False",77,"False",52,0.86,"False",70,1040,"False",86,1480,"True",91,900,"True",98,69.2,"False",50,93,"False",82,7,"True",94,13,"False",86,55,75,20,85,22,97,1,21,"False","False","False"
